customer_id,gender,partner,family,senior,mobile,dual_sim,device_insurance,internet,web_security,cloud,support,tv_replay,video_on_demand,subscription,paperless_invoice,payment_method,monthly_fee,months,total_revenue,churn
APPT-014553,male,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,yes,credit_card,25.1,72,1790.8,no
APPT-014653,female,yes,yes,no,yes,yes,yes,fiber_optic,no,no,yes,yes,yes,two_years,yes,bank_transfer,105.65,67,6717.9,no
APPT-014661,male,no,no,no,no,no,yes,dsl,no,no,no,yes,no,one_year,yes,e_invoice,41.6,11,470.6,yes
APPT-014780,male,yes,no,no,yes,no,no,dsl,yes,yes,yes,no,no,one_year,yes,bank_transfer,59.85,44,2603.95,no
APPT-014831,female,yes,yes,no,yes,yes,yes,dsl,yes,yes,yes,yes,yes,two_years,no,direct_debit,88.1,61,5526.75,no
APPT-014840,female,yes,yes,yes,yes,no,yes,fiber_optic,no,yes,yes,yes,no,one_month,yes,credit_card,95.3,57,5567.45,no
APPT-015029,male,no,no,no,yes,no,yes,fiber_optic,no,yes,no,yes,yes,one_month,no,credit_card,101.3,18,1794.65,no
APPT-015272,female,no,no,yes,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,70.3,3,235.5,yes
APPT-015525,male,no,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_year,yes,bank_transfer,20.4,40,854.9,no
APPT-015539,female,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,credit_card,19.7,72,1379.8,no
APPT-015550,female,yes,no,yes,yes,yes,no,no_internet,no,no,no,no,no,one_year,no,bank_transfer,25.6,22,548.8,no
APPT-015593,male,yes,yes,no,yes,yes,no,fiber_optic,no,yes,no,no,yes,one_month,yes,bank_transfer,89.55,67,6373.1,no
APPT-015720,male,no,no,no,yes,yes,yes,dsl,yes,no,no,no,no,one_month,yes,e_invoice,59.6,35,2094.9,no
APPT-015754,female,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,credit_card,26.1,10,225.55,no
APPT-015904,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,19.9,1,19.9,no
APPT-015928,male,yes,yes,no,yes,no,yes,dsl,yes,yes,yes,yes,no,two_years,yes,bank_transfer,75.75,69,5388.15,no
APPT-016107,male,yes,no,no,yes,yes,no,fiber_optic,no,no,no,yes,yes,one_year,yes,bank_transfer,96.5,61,5673.7,no
APPT-016120,male,no,no,no,yes,yes,yes,fiber_optic,yes,yes,yes,no,no,one_month,yes,direct_debit,96.75,35,3403.4,no
APPT-016151,female,no,no,no,no,no,no,dsl,no,yes,no,no,no,one_month,yes,e_invoice,31.05,13,347.25,yes
APPT-016200,female,no,no,yes,yes,yes,no,fiber_optic,no,yes,no,no,no,one_month,yes,e_invoice,79.4,3,205.05,yes
APPT-016460,male,no,no,no,yes,no,no,fiber_optic,yes,no,no,yes,yes,one_month,yes,e_invoice,94.25,16,1483.25,yes
APPT-016507,female,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,yes,bank_transfer,24.9,19,467.7,no
APPT-016521,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,yes,credit_card,19.2,25,532.1,no
APPT-016760,male,no,no,no,yes,yes,yes,fiber_optic,yes,yes,yes,yes,yes,one_year,yes,bank_transfer,114.3,66,7383.7,no
APPT-016764,female,no,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_year,no,credit_card,25.05,48,1171.5,no
APPT-016784,male,no,no,no,yes,no,yes,fiber_optic,no,no,yes,no,yes,one_month,yes,e_invoice,90.4,4,356.65,no
APPT-016790,male,yes,no,yes,yes,no,no,fiber_optic,no,yes,no,no,no,one_month,yes,credit_card,74.3,16,1178.25,yes
APPT-016798,female,no,no,no,yes,yes,yes,dsl,yes,yes,no,yes,yes,one_year,yes,credit_card,83.45,48,3887.85,no
APPT-016858,female,yes,no,no,yes,yes,no,fiber_optic,no,yes,yes,yes,yes,one_year,yes,e_invoice,103.15,46,4594.65,no
APPT-016939,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,19.15,1,19.15,no
APPT-016981,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,19.85,37,784.25,no
APPT-017028,male,yes,no,yes,yes,yes,no,fiber_optic,no,no,no,yes,yes,one_month,yes,e_invoice,95.25,13,1233.65,yes
APPT-017168,male,yes,yes,no,no,no,no,dsl,yes,no,no,yes,no,one_month,no,credit_card,38.55,4,156.1,no
APPT-017198,female,yes,no,no,yes,no,no,fiber_optic,yes,no,yes,no,no,one_month,yes,e_invoice,80.15,2,194.55,no
APPT-017428,male,no,no,no,yes,no,no,fiber_optic,no,no,no,yes,no,one_month,yes,e_invoice,79.95,1,79.95,yes
APPT-017546,female,no,yes,no,no,no,yes,dsl,no,no,no,yes,yes,one_year,yes,credit_card,49.45,22,1031.4,no
APPT-017576,male,no,yes,no,yes,no,no,dsl,yes,no,no,no,no,one_month,no,e_invoice,49.35,4,219.65,yes
APPT-017596,female,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,70.85,1,70.85,yes
APPT-017681,male,yes,yes,yes,yes,yes,no,dsl,no,no,no,no,no,one_year,yes,e_invoice,51,28,1381.8,no
APPT-017688,female,no,no,no,yes,no,no,dsl,no,no,no,no,no,one_year,no,bank_transfer,45.05,55,2462.6,no
APPT-017754,male,no,no,no,yes,yes,no,fiber_optic,yes,no,no,yes,no,one_month,no,e_invoice,90.65,4,367.95,no
APPT-017836,female,no,no,no,yes,yes,yes,fiber_optic,no,yes,yes,yes,yes,one_year,yes,e_invoice,111.5,51,5703.25,no
APPT-017893,male,no,no,yes,yes,no,yes,dsl,no,no,yes,yes,yes,one_year,yes,e_invoice,73,35,2471.25,no
APPT-017935,female,yes,no,no,yes,no,yes,fiber_optic,no,no,no,yes,yes,one_month,yes,credit_card,95.95,18,1745.5,no
APPT-017966,female,no,no,yes,yes,no,no,dsl,yes,no,no,no,no,one_month,yes,e_invoice,48.2,7,340.35,no
APPT-018066,male,yes,yes,no,yes,no,yes,dsl,yes,no,yes,no,no,one_year,no,direct_debit,56.9,46,2560.1,no
APPT-018204,female,no,no,no,yes,yes,yes,fiber_optic,no,yes,yes,yes,yes,one_month,no,e_invoice,111.1,54,6014.85,yes
APPT-018358,female,no,no,yes,yes,no,no,fiber_optic,yes,no,no,no,no,one_month,yes,credit_card,73.55,31,2094.65,no
APPT-018430,male,no,no,no,yes,yes,yes,fiber_optic,no,yes,no,no,yes,one_month,yes,e_invoice,95.25,10,1021.55,no
APPT-018710,female,no,no,yes,yes,yes,yes,fiber_optic,no,no,yes,yes,yes,one_month,yes,e_invoice,103.3,28,2890.65,yes
APPT-018797,male,yes,yes,no,yes,no,no,fiber_optic,no,yes,yes,no,no,one_month,no,e_invoice,79.4,55,4238.45,no
APPT-018845,female,yes,yes,no,yes,yes,yes,fiber_optic,yes,yes,yes,yes,yes,two_years,no,bank_transfer,114.6,71,8100.25,no
APPT-018948,male,yes,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_month,no,e_invoice,25.4,47,1139.2,no
APPT-018994,male,yes,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,yes,credit_card,19.45,15,340.85,no
APPT-019152,male,no,no,no,yes,no,yes,fiber_optic,yes,yes,no,yes,yes,one_year,yes,e_invoice,106.05,44,4510.8,no
APPT-019264,female,yes,yes,no,yes,yes,no,dsl,no,yes,yes,yes,yes,two_years,yes,bank_transfer,79.4,65,5071.9,no
APPT-019314,male,no,no,no,yes,no,yes,dsl,no,no,no,no,no,one_month,no,direct_debit,50.9,1,50.9,yes
APPT-019317,female,yes,yes,no,yes,yes,no,fiber_optic,no,no,no,no,yes,one_month,no,e_invoice,85.6,23,1868.4,no
APPT-019413,male,no,no,no,yes,yes,no,dsl,yes,no,no,no,no,one_month,yes,bank_transfer,55.65,24,1400.55,yes
APPT-019667,female,no,no,no,yes,yes,no,fiber_optic,yes,no,no,no,yes,one_month,yes,e_invoice,90.65,33,2989.6,no
APPT-019718,female,yes,yes,no,yes,yes,yes,dsl,yes,yes,yes,yes,yes,two_years,no,credit_card,89.9,66,5958.85,no
APPT-019738,male,no,no,no,yes,yes,no,fiber_optic,no,no,no,yes,no,one_month,yes,bank_transfer,86.05,10,834.1,yes
APPT-019763,female,yes,yes,no,yes,no,no,fiber_optic,no,no,no,no,yes,one_month,yes,e_invoice,80.15,22,1790.65,no
APPT-019793,male,yes,no,no,no,no,yes,dsl,no,no,yes,yes,yes,one_year,yes,bank_transfer,54.05,56,2959.8,no
APPT-019911,female,yes,no,no,yes,yes,yes,fiber_optic,no,yes,no,yes,yes,one_year,yes,e_invoice,101.35,72,7323.15,no
APPT-020026,female,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,bank_transfer,20.1,72,1460.85,no
APPT-020065,male,yes,yes,no,yes,no,yes,dsl,yes,no,yes,yes,yes,two_years,no,credit_card,81,38,3084.9,no
APPT-020081,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,credit_card,19.6,68,1441.65,no
APPT-020092,male,yes,yes,no,yes,yes,yes,dsl,yes,yes,yes,yes,yes,two_years,yes,credit_card,90.15,70,6237.05,no
APPT-020120,male,yes,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,bank_transfer,19.8,12,202.25,no
APPT-020191,male,no,no,yes,yes,yes,no,fiber_optic,no,no,no,yes,yes,one_month,yes,e_invoice,94,2,181.7,yes
APPT-020197,male,yes,no,yes,yes,yes,yes,dsl,yes,no,yes,no,yes,two_years,no,credit_card,75.15,45,3480.35,no
APPT-020298,female,no,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_year,no,direct_debit,24.7,64,1642.75,no
APPT-020349,male,yes,yes,no,yes,yes,no,dsl,yes,yes,no,no,yes,one_month,no,direct_debit,69.2,14,944.65,no
APPT-020564,female,no,yes,no,yes,no,yes,fiber_optic,no,no,yes,yes,yes,one_month,yes,bank_transfer,98.1,4,396.3,yes
APPT-020613,female,yes,yes,no,yes,yes,yes,fiber_optic,no,yes,no,no,yes,one_year,no,e_invoice,94.4,44,4295.35,no
APPT-020814,female,yes,no,no,yes,yes,no,fiber_optic,no,no,no,yes,yes,one_month,yes,e_invoice,95.2,3,292.85,yes
APPT-020876,female,no,no,no,yes,yes,no,dsl,no,no,no,yes,yes,one_year,yes,credit_card,71,29,2080.1,no
APPT-021001,female,yes,no,yes,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,bank_transfer,70.65,48,3545.05,no
APPT-021028,male,yes,yes,no,yes,yes,no,fiber_optic,yes,yes,no,yes,yes,one_year,no,e_invoice,106.1,28,2847.4,yes
APPT-021367,female,yes,yes,no,yes,yes,yes,dsl,yes,yes,yes,yes,no,two_years,no,bank_transfer,79.7,70,5743.3,no
APPT-021424,male,yes,no,no,yes,yes,yes,fiber_optic,yes,yes,no,yes,yes,one_month,yes,bank_transfer,111.45,48,5315.1,no
APPT-021504,female,no,no,no,no,no,no,dsl,no,yes,no,yes,yes,one_month,yes,e_invoice,50.35,22,1098.85,no
APPT-021577,female,yes,no,no,yes,yes,no,fiber_optic,no,yes,no,no,yes,one_month,yes,credit_card,91.5,3,242.95,yes
APPT-021598,female,yes,no,yes,yes,yes,yes,fiber_optic,no,yes,no,no,yes,one_month,yes,e_invoice,93.85,26,2381.55,yes
APPT-021694,female,yes,yes,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,no,e_invoice,70.4,2,147.15,yes
APPT-021713,female,no,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_month,yes,credit_card,25.4,15,399.6,yes
APPT-021813,male,no,yes,no,yes,no,yes,dsl,yes,yes,no,yes,no,one_year,no,direct_debit,70.2,41,2894.55,no
APPT-021918,female,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,yes,direct_debit,24.05,64,1559.15,no
APPT-021931,female,no,no,yes,yes,no,no,dsl,no,yes,no,no,no,one_month,yes,direct_debit,51.3,7,419.35,no
APPT-022061,male,no,no,yes,yes,yes,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,74.95,14,1036.75,yes
APPT-022145,female,yes,no,yes,yes,yes,yes,fiber_optic,no,no,no,no,no,one_month,no,e_invoice,79.2,2,172.85,yes
APPT-022183,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,e_invoice,20.45,41,775.6,no
APPT-022228,male,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,direct_debit,70.1,8,551.35,yes
APPT-022403,female,yes,yes,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,69,7,506.9,yes
APPT-022467,female,no,no,no,yes,yes,yes,dsl,no,yes,yes,yes,no,one_year,yes,bank_transfer,73.85,48,3581.4,no
APPT-022482,female,no,no,no,yes,no,no,dsl,no,yes,no,no,no,one_month,no,direct_debit,49.2,2,103.7,no
APPT-022711,male,no,yes,no,yes,no,yes,dsl,yes,no,no,no,no,one_month,no,direct_debit,55.9,3,157.55,no
APPT-022788,female,no,no,no,yes,yes,yes,fiber_optic,yes,yes,yes,yes,yes,two_years,no,credit_card,115.05,43,4895.1,no
APPT-022790,male,yes,no,no,yes,yes,yes,dsl,yes,no,no,yes,yes,one_year,no,direct_debit,79.25,37,2911.8,no
APPT-022834,female,no,no,no,yes,yes,yes,fiber_optic,no,no,no,yes,no,one_year,yes,bank_transfer,92.15,66,6056.9,no
APPT-022889,female,no,no,no,yes,yes,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,73.5,8,632.2,no
APPT-022950,male,no,no,no,yes,no,no,fiber_optic,no,yes,no,yes,no,one_month,yes,e_invoice,85.75,26,2146.5,no
APPT-022977,male,yes,no,yes,yes,yes,no,fiber_optic,no,no,no,yes,yes,one_month,yes,credit_card,94.65,67,6079,no
APPT-023055,male,no,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,yes,credit_card,45.8,10,436.2,no
APPT-023063,male,no,no,no,yes,no,yes,fiber_optic,yes,no,yes,yes,yes,two_years,yes,bank_transfer,105.65,66,6844.5,no
APPT-023174,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,yes,direct_debit,20.3,1,20.3,yes
APPT-023240,female,no,no,no,yes,no,no,fiber_optic,yes,no,no,no,no,one_month,no,credit_card,75.45,47,3545.1,no
APPT-023376,female,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,bank_transfer,19.7,41,804.25,no
APPT-023630,male,yes,no,yes,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,bank_transfer,72.25,37,2575.45,no
APPT-023672,male,no,no,no,yes,no,no,fiber_optic,yes,yes,no,no,no,one_month,yes,e_invoice,78.95,6,494.95,no
APPT-023747,female,yes,yes,no,yes,yes,yes,dsl,yes,yes,yes,yes,yes,two_years,no,bank_transfer,92.65,72,6733,no
APPT-023856,male,yes,yes,no,yes,yes,no,dsl,yes,no,no,no,no,one_month,no,direct_debit,56.7,2,113.55,yes
APPT-023897,male,yes,yes,no,yes,no,yes,dsl,yes,yes,no,no,no,one_year,yes,bank_transfer,61.6,25,1611,no
APPT-023987,female,yes,no,no,yes,yes,no,dsl,yes,yes,yes,yes,no,one_month,yes,e_invoice,76.2,13,981.45,no
APPT-024032,female,no,no,no,yes,yes,yes,dsl,yes,yes,yes,yes,yes,two_years,yes,bank_transfer,91.35,72,6697.2,no
APPT-024154,female,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,23.85,23,625.65,no
APPT-024170,male,yes,yes,no,yes,yes,yes,dsl,yes,yes,yes,yes,yes,two_years,no,credit_card,90.3,71,6287.3,no
APPT-024305,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,yes,bank_transfer,19.55,56,1080.55,no
APPT-024332,male,yes,no,no,yes,yes,no,fiber_optic,no,no,no,yes,yes,one_month,yes,e_invoice,93,24,2248.05,no
APPT-024472,female,yes,yes,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,no,credit_card,69.95,5,320.4,no
APPT-024695,female,yes,yes,no,yes,no,no,dsl,no,no,yes,no,no,one_year,yes,credit_card,49.4,66,3251.85,no
APPT-024786,male,no,no,no,yes,yes,yes,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,81,23,1917.1,yes
APPT-024934,female,no,no,no,no,no,yes,dsl,no,yes,no,yes,yes,one_month,yes,credit_card,54.15,24,1240.25,yes
APPT-024938,female,yes,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,yes,e_invoice,44.05,11,483.7,yes
APPT-025000,male,no,no,no,yes,no,no,dsl,no,yes,no,no,no,one_month,yes,bank_transfer,49.05,12,593.05,no
APPT-025044,male,yes,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,20.55,50,1067.65,no
APPT-025179,male,yes,no,no,no,no,yes,dsl,no,yes,yes,yes,yes,two_years,yes,bank_transfer,57.5,57,3265.95,no
APPT-025236,female,no,yes,no,yes,no,no,dsl,no,no,yes,yes,yes,one_month,yes,credit_card,69.4,9,571.45,no
APPT-025533,female,no,yes,no,yes,no,no,dsl,yes,yes,no,no,no,one_month,yes,e_invoice,56,13,764.55,no
APPT-025659,female,yes,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,direct_debit,20.35,20,393.15,no
APPT-025697,female,no,yes,no,yes,yes,yes,fiber_optic,no,no,yes,no,no,one_month,yes,direct_debit,87.1,4,341.45,yes
APPT-025771,female,yes,yes,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,no,e_invoice,70.2,14,1046.5,no
APPT-025812,male,no,no,no,yes,yes,no,fiber_optic,no,yes,yes,yes,yes,one_year,yes,bank_transfer,106.65,49,5168.1,no
APPT-025829,female,yes,no,no,yes,no,no,fiber_optic,no,yes,no,yes,yes,one_month,yes,bank_transfer,94.65,16,1461.15,no
APPT-026004,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,yes,credit_card,19.9,49,1022.6,no
APPT-026019,male,yes,yes,no,yes,no,yes,dsl,yes,no,yes,yes,yes,one_month,no,e_invoice,83.25,18,1611.15,no
APPT-026081,male,no,no,no,yes,no,yes,dsl,no,no,yes,no,no,one_month,no,direct_debit,55.05,1,55.05,no
APPT-026092,female,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_year,yes,credit_card,20.35,69,1442.65,no
APPT-026355,male,yes,yes,no,yes,no,yes,fiber_optic,no,yes,no,yes,yes,one_year,yes,direct_debit,100.05,22,2090.25,no
APPT-026487,female,no,no,no,yes,yes,no,fiber_optic,no,no,yes,yes,no,one_month,no,e_invoice,90.15,11,987.95,yes
APPT-026509,female,yes,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_year,yes,bank_transfer,24.45,46,1066.15,no
APPT-026511,male,no,no,no,yes,yes,no,fiber_optic,no,no,no,yes,yes,one_month,yes,e_invoice,93.35,15,1444.65,yes
APPT-026519,male,no,no,no,yes,yes,yes,fiber_optic,no,yes,yes,yes,yes,two_years,no,bank_transfer,109.2,72,7878.3,no
APPT-026565,female,yes,yes,no,yes,no,no,dsl,no,no,no,yes,yes,one_month,no,direct_debit,65.7,2,134.35,yes
APPT-026602,female,no,no,no,no,no,yes,dsl,no,no,yes,yes,yes,one_year,no,e_invoice,54.2,25,1423.15,no
APPT-026727,male,no,no,no,yes,yes,no,fiber_optic,no,yes,no,yes,yes,one_month,yes,e_invoice,99.8,7,673.25,yes
APPT-026749,female,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,two_years,yes,direct_debit,19.7,24,494.05,no
APPT-026782,female,yes,yes,no,no,no,no,dsl,no,no,yes,yes,no,one_month,no,e_invoice,40.1,1,40.1,yes
APPT-026863,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,bank_transfer,19.45,12,227.45,no
APPT-026902,male,yes,no,no,yes,yes,yes,fiber_optic,no,yes,no,yes,yes,one_year,no,bank_transfer,102.5,60,6157.6,no
APPT-026931,female,no,no,no,no,no,no,dsl,yes,yes,no,no,yes,one_month,yes,e_invoice,42.6,2,72.4,yes
APPT-026937,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,20.4,9,181.8,no
APPT-026939,male,yes,no,no,yes,no,yes,fiber_optic,no,yes,yes,yes,no,one_month,yes,direct_debit,94.85,9,890.6,yes
APPT-027009,male,yes,no,no,yes,no,yes,fiber_optic,no,yes,no,no,no,one_year,no,e_invoice,80.8,40,3132.75,no
APPT-027186,male,no,no,no,no,no,no,dsl,no,no,no,yes,yes,one_month,yes,e_invoice,44.55,4,174.3,yes
APPT-027195,male,no,no,yes,yes,yes,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,74.05,9,678.45,no
APPT-027328,male,no,no,no,yes,yes,no,fiber_optic,no,no,no,yes,no,one_month,no,bank_transfer,84.3,18,1537.9,no
APPT-027393,male,no,no,no,yes,yes,yes,fiber_optic,no,no,no,no,yes,one_month,no,credit_card,89.4,54,4869.5,no
APPT-027465,female,yes,no,no,yes,yes,yes,fiber_optic,no,yes,no,yes,yes,one_month,yes,e_invoice,105.2,66,6936.85,no
APPT-027560,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_year,yes,direct_debit,20.35,50,938.95,no
APPT-027578,female,no,yes,no,no,no,no,dsl,no,yes,no,no,no,one_month,no,direct_debit,29.65,3,90.05,no
APPT-027632,female,no,no,yes,yes,yes,no,fiber_optic,yes,yes,no,no,yes,one_month,yes,e_invoice,96.85,56,5219.65,no
APPT-027803,male,yes,yes,no,yes,no,yes,dsl,no,yes,no,no,no,one_month,yes,direct_debit,55.3,6,324.25,yes
APPT-027822,female,no,no,no,no,no,no,dsl,yes,no,no,yes,no,one_month,yes,e_invoice,38.9,16,664.4,no
APPT-027890,female,no,no,no,yes,yes,no,fiber_optic,no,yes,yes,no,no,one_month,no,credit_card,85.3,35,2917.5,yes
APPT-027998,male,no,no,yes,yes,no,yes,fiber_optic,no,yes,yes,no,yes,one_month,yes,credit_card,95.1,2,180.25,yes
APPT-028011,female,yes,no,yes,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,69.55,1,69.55,yes
APPT-028273,male,yes,yes,no,yes,no,no,fiber_optic,yes,yes,yes,no,yes,two_years,no,bank_transfer,95.1,68,6683.4,no
APPT-028406,male,yes,no,yes,yes,no,no,no_internet,no,no,no,no,no,one_year,no,direct_debit,19.65,14,228.65,no
APPT-028486,female,no,no,yes,yes,no,no,fiber_optic,no,yes,no,yes,no,one_month,yes,e_invoice,84.7,5,392.5,no
APPT-028491,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,19.4,1,19.4,yes
APPT-028516,male,yes,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_month,yes,direct_debit,23.6,3,89.05,no
APPT-028563,male,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,69.8,2,146.65,no
APPT-028632,male,no,no,no,yes,no,yes,dsl,no,no,no,no,no,one_month,yes,direct_debit,49.7,24,1167.8,no
APPT-028654,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,yes,direct_debit,19.65,4,67.55,no
APPT-028842,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,credit_card,19.6,23,426.65,no
APPT-028854,female,yes,yes,no,yes,yes,yes,dsl,yes,no,yes,yes,yes,two_years,yes,e_invoice,84.5,57,4845.4,no
APPT-028913,female,no,no,no,yes,yes,yes,fiber_optic,no,yes,no,yes,no,one_year,yes,bank_transfer,94.75,54,5121.75,no
APPT-028918,female,yes,yes,no,yes,yes,yes,dsl,yes,yes,yes,yes,no,two_years,no,credit_card,81.25,56,4620.4,no
APPT-029150,female,no,no,no,yes,yes,no,fiber_optic,no,no,yes,no,yes,one_month,yes,e_invoice,90.1,18,1612.75,yes
APPT-029205,male,no,no,yes,yes,yes,no,fiber_optic,no,yes,no,no,yes,one_month,yes,e_invoice,89.8,5,502.6,yes
APPT-029241,female,yes,yes,no,yes,no,yes,dsl,yes,no,yes,yes,yes,two_years,yes,credit_card,82,71,5999.85,no
APPT-029318,male,no,no,no,yes,no,no,dsl,no,no,yes,yes,no,one_year,no,credit_card,59.45,26,1507,no
APPT-029390,male,no,no,no,no,no,yes,dsl,no,yes,no,no,no,one_month,yes,credit_card,33.5,18,600,yes
APPT-029429,male,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,no,e_invoice,70.2,11,760.05,no
APPT-029441,female,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,credit_card,19.8,69,1436.95,no
APPT-029445,male,yes,yes,no,yes,yes,yes,fiber_optic,no,no,yes,yes,yes,one_year,yes,credit_card,104.3,43,4451.85,no
APPT-029489,female,yes,yes,no,yes,yes,yes,fiber_optic,no,yes,yes,no,no,one_month,no,credit_card,88.6,33,2888.7,no
APPT-029536,female,no,no,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,yes,bank_transfer,25.6,67,1790.35,no
APPT-029636,female,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,yes,credit_card,24.95,56,1468.9,no
APPT-029661,male,yes,no,yes,yes,yes,yes,fiber_optic,yes,no,no,yes,no,one_month,yes,e_invoice,96.5,15,1392.25,no
APPT-029816,male,yes,yes,no,no,no,yes,dsl,yes,no,yes,no,no,two_years,yes,credit_card,39.4,20,825.4,no
APPT-029843,female,yes,no,no,yes,no,no,dsl,yes,yes,yes,no,yes,one_year,no,direct_debit,70.6,46,3231.05,no
APPT-029941,female,no,no,yes,yes,yes,no,fiber_optic,no,no,no,yes,no,one_month,yes,credit_card,83.15,5,446.05,yes
APPT-029976,male,no,no,no,yes,yes,no,dsl,no,yes,no,no,no,one_month,no,e_invoice,55.3,16,875.35,no
APPT-030063,female,yes,yes,no,no,no,no,dsl,no,no,no,no,yes,one_month,yes,credit_card,35.5,16,552.7,no
APPT-030087,male,yes,yes,no,yes,yes,no,fiber_optic,yes,yes,no,yes,no,one_year,yes,credit_card,94.95,62,5791.85,no
APPT-030453,male,yes,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,69.15,1,69.15,yes
APPT-030496,male,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,no,direct_debit,70.7,2,129.2,no
