Icon-src,Title,Pricing,Description,Average rating,Rating Count,Page,pagination-href
https://apps.shopifycdn.com/listing_images/59da3ad107e08fd5430db47cc4e0a75c/icon/60992db1d990e7f417bdef6421582050.jpg?height=72&width=72,SocialShopWave,Free plan available,"Photos Reviews, Wishlist, Instagram, Loyalty and 7 apps in one",5,528,17,https://apps.shopify.com/browse?page=17
https://apps.shopifycdn.com/listing_images/a463d25e65a14c2397accb2f849e2146/icon/e3346d985b901e84ced6fce4a83ba883.png?height=72&width=72,Social Sharing Buttons,Free plan available,Social Share and Messaging Buttons. Improve Your Communication,4.8,527,4,https://apps.shopify.com/browse?page=4
https://apps.shopifycdn.com/listing_images/eee7ff686f37d9be3f596b2b9245a979/icon/d7db48b1acd1970303eaba14b0f39cb8.png?height=72&width=72,Jilt Cart Abandonment Solution,14-day free trial,Boost revenue in minutes by recovering abandoned carts.,4.8,527,12,https://apps.shopify.com/browse?page=12
https://apps.shopifycdn.com/listing_images/3f0257d2665f37535e593051dd351bdc/icon/cf20ed9ce6f368ee3b8a1416665a8046.png?height=72&width=72,Upsell Bundles,7-day free trial,Extra Sales through Product Bundles,4.8,518,18,https://apps.shopify.com/browse?page=18
https://apps.shopifycdn.com/listing_images/8e0710930178a2c9662c8dd768249846/icon/29fc337679241c46a52b3c2b53281f36.png?height=72&width=72,Sales Countdown Timer Bar,14-day free trial,Countdown Timer That Makes Your Sales Effective!,4.8,510,12,https://apps.shopify.com/browse?page=12
https://apps.shopifycdn.com/listing_images/8a73047f0fa917c60307c2e7ad0b4974/icon/470ba02ab040793489ad91fc1c6f243a.png?height=72&width=72,Boost Sales by Beeketing,From $30/month,Up-sell & cross-sell to boost order value & conversions,4.7,510,5,https://apps.shopify.com/browse?page=5
https://apps.shopifycdn.com/listing_images/086d06dfb64dfbb25160699059a3a65b/icon/69b57e91b7571ab9786ff2248997337a.png?height=72&width=72,Rewind Backups,7-day free trial,"Automated, secure backups for stores of all sizes",4.9,505,6,https://apps.shopify.com/browse?page=6
https://apps.shopifycdn.com/listing_images/38fdc008d044b95511d73b59ae0cc83f/icon/c4c2096ff65e2ab37e0f913a52ece9d0.png?height=72&width=72,McAfee SECURE,Free plan available,Show visitors your site is secure.,4.7,493,2,https://apps.shopify.com/browse?page=2
https://apps.shopifycdn.com/listing_images/543e5094f4dc166bd6de54ff98c7e80e/icon/8dd77d2f845909c1211a1e4de81bbdc0.png?height=72&width=72,Smart Search & Instant Search,14-day free trial,Smart & Instant Search to convert visitors into customers!,4.9,482,7,https://apps.shopify.com/browse?page=7
https://apps.shopifycdn.com/listing_images/943a71d451d4c8061523890c84ef3756/icon/018768f48bb48fb8ea036d21dfdeadf4.png?height=72&width=72,Popup Upsell on Exit & Visit,Free plan available,Get Fully Customizable Popup App for Your Store for Free!,4.8,480,6,https://apps.shopify.com/browse?page=6
https://apps.shopifycdn.com/listing_images/35e24f9da8407a6b601c0624429ca980/icon/86eee4e732925464313d6f765d40831e.png?height=72&width=72,SMAR7 Bundle Upsell,7-day free trial,"Smart, adaptive & user friendly upsells.",4.9,468,14,https://apps.shopify.com/browse?page=14
https://apps.shopifycdn.com/listing_images/55a595d2413473dd0c6e6a315690886a/icon/d101da2a9943db5042ec669806ccb1a7.png?height=72&width=72,Also Bought • Recommendations,30-day free trial,Amazon-like 'Customers Who Bought This Item Also Bought',5,452,12,https://apps.shopify.com/browse?page=12
https://apps.shopifycdn.com/listing_images/3bf773169a825dd71cb3b08c537e6262/icon/fe22fc74a09d53d0f86ac1753431d3c3.png?height=72&width=72,Bold Sales Motivator,30-day free trial,Increase the amount of every order on your store.,4.8,447,12,https://apps.shopify.com/browse?page=12
https://apps.shopifycdn.com/listing_images/d1a30251504359a30297982b99709d67/icon/37765decfe6eb50d3df46dfd83df4a93.png?height=72&width=72,Email Collection Bar by Hextom,Free plan available,"Grow your email list with customizable bar, and boost sales",4.7,443,9,https://apps.shopify.com/browse?page=9
https://apps.shopifycdn.com/listing_images/3fc6d6e0f301a340511d18bbb42cbf4d/icon/41e13395e7f48560a58b1c43044a3009.png?height=72&width=72,MailChimp Forms by MailMunch,Free plan available,Grow your MailChimp list with exit intent popups and coupons,4.6,443,3,https://apps.shopify.com/browse?page=3
https://apps.shopifycdn.com/listing_images/44809ed898b26c42e74ffaee6801723f/icon/e5361e2a7491d9498a5d359c6377950d.png?height=72&width=72,Bold Bundles,30-day free trial,The easiest way to create bundle and BOGO offers on Shopify.,4.4,442,12,https://apps.shopify.com/browse?page=12
https://apps.shopifycdn.com/listing_images/1424d3f83c31321aaf26e89ce41ea8f9/icon/cf20ed9ce6f368ee3b8a1416665a8046.png?height=72&width=72,Discounted Pricing,7-day free trial,Generate more sales by offering discounted pricing,4.7,436,16,https://apps.shopify.com/browse?page=16
https://apps.shopifycdn.com/listing_images/75cac524f2b6da54d9a41af0db39d4f2/icon/eec9865a6e69470876af93cf6987ad95.jpg?height=72&width=72,SEO Expert - All in one SEO,7-day free trial,Check & Optimise SEO Errors and Boost Your SEO Rankings.,4.7,433,13,https://apps.shopify.com/browse?page=13
https://apps.shopifycdn.com/listing_images/e5dec2ea1071861ceb4bffac82177a99/icon/08b59b076e5ff8acf8ff0b0ce6aa5f39.jpg?height=72&width=72,teelaunch: Print on Demand,Free to install,Create unique products for your Shopify store quickly & easily,4.6,423,2,https://apps.shopify.com/browse?page=2
https://apps.shopifycdn.com/listing_images/cfe0bc2a0930d39a834f8b034a02601a/icon/fd26f3e4d89464bb76e1bcda6919fb4c.png?height=72&width=72,EasyTabs - Product Tabs,7-day free trial,Organize your product page with professional looking tabs,4.9,419,7,https://apps.shopify.com/browse?page=7
https://apps.shopifycdn.com/listing_images/470c23d2aec2abdc775ec19c2db20b19/icon/c90bdd2287af71b574ffa25129fe842d.jpg?height=72&width=72,Shippo,Free to install,Cheap and Easy Shipping - Get Live in Five Minutes!,4.6,419,2,https://apps.shopify.com/browse?page=2
https://apps.shopifycdn.com/listing_images/680ad538451da0ef1bb419cbe8b36254/icon/4368a02345be812335e4ed2b2b07526c.png?height=72&width=72,ShipStation,30-day free trial,Wherever you sell. However you ship. Exceptionally efficient.,4.8,417,2,https://apps.shopify.com/browse?page=2
https://apps.shopifycdn.com/listing_images/904be13e4bba460880341eba1a5579e1/icon/a1794f30ea3c9a97ce5d6faf425c0f1c.png?height=72&width=72,Countdown Timer Bar by Hextom,7-day free trial,Add urgency to your promotions and nudge customers to BUY NOW,4.8,411,10,https://apps.shopify.com/browse?page=10
https://apps.shopifycdn.com/listing_images/8ba6508a2fec5d2c9446d213bdd96d8f/icon/a9450b5daaa1ccee67aa61350d62e2c6.png?height=72&width=72,LeadDyno Affiliate Marketing,30-day free trial,Easy Influencer & Affiliate Marketing (Plus MLM Support!),4.6,409,13,https://apps.shopify.com/browse?page=13
https://apps.shopifycdn.com/listing_images/b8b07e1824d0aa9bef977950e3d0e04b/icon/f87477b5a6f5789bc71e2e1ec4757cb0.png?height=72&width=72,Welcome Header Bar,Free plan available,Free Header Bar to Promote Your Best Deals and Increase Shares,4.8,405,7,https://apps.shopify.com/browse?page=7
https://apps.shopifycdn.com/listing_images/b58d038779ed3f4e8f3274e4bd57489a/icon/7400643e1fe995ab6e25d3cd31010c66.png?height=72&width=72,Fablet,30-day free trial,Instant mobile storefront,4.8,401,16,https://apps.shopify.com/browse?page=16
https://apps.shopifycdn.com/listing_images/83f7e551965b4609ff8f7d4a4222ba6a/icon/d6db34934251dbbca02d4a3032905953.jpg?height=72&width=72,Sales Pop | Enzimify,Free,boost sale,4.8,398,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/4e1ff3a7b2cfdb4fa06430930f8fa62b/icon/8d7e5d5ba400e4ac9ea014cd494f4c55.png?height=72&width=72,Wheelio - Gamified pop-up,7-day free trial,World First Interactive Exit Intent Pop-up & Messenger Pop-up,4.8,396,5,https://apps.shopify.com/browse?page=5
https://apps.shopifycdn.com/listing_images/dcbab3750bbbfaa9e770f1f4abd55027/icon/a3d3eb3a12638bdf6500eb4c8c12361a.png?height=72&width=72,SEO Doctor,Free plan available,Find and fix all your store's SEO Issues or hire an SEO Guru.,4.6,388,7,https://apps.shopify.com/browse?page=7
https://apps.shopifycdn.com/listing_images/f85ee597169457da8ee70b6652cae768/icon/859c8a7f4393db300272edcb4d7f3a25.jpg?height=72&width=72,PageFly Advanced Page Builder,14-day free trial,Build ecommerce landing pages to boost sales,4.6,382,4,https://apps.shopify.com/browse?page=4
https://apps.shopifycdn.com/listing_images/abd1376d67b1954d5973ec80f9bea6d4/icon/a196bb969621daf21926d70fa16a0fbf.png?height=72&width=72,ShippingEasy,30-day free trial,Ship Fast. Best Rates. Grow Orders.,4.7,377,4,https://apps.shopify.com/browse?page=4
https://apps.shopifycdn.com/listing_images/14de84ca4796004fc7c4b11721c10723/icon/d1dc28f09a7a5f9137f28effe3c14f85.png?height=72&width=72,Abandoned Cart Recovery,14-day free trial,Recover abandoned orders. Increase sales and revenue.,4.6,368,8,https://apps.shopify.com/browse?page=8
https://apps.shopifycdn.com/listing_images/64797333b07a64765408a12b5c9e5d43/icon/b4f8c51b2711ed55096e27c45290240a.jpg?height=72&width=72,Aliexpress Dropshipping,7-day free trial,Import Products from Aliexpress and Synchronize inventory,4.5,362,5,https://apps.shopify.com/browse?page=5
https://apps.shopifycdn.com/listing_images/ee25e7578711c4eb3e6849f27d1e7b84/icon/023c930382a5e87cf874b9baca50bee5.png?height=72&width=72,Bold Store Locator,30-day free trial,An interactive store locator with real time driving directions,4.8,356,10,https://apps.shopify.com/browse?page=10
https://apps.shopifycdn.com/listing_images/d835fa8478887601668bd970b6194e31/icon/2ec5cec70abebe191435307346f6a3e1.png?height=72&width=72,Coupon Pop,14-day free trial,Pop up your sales instantly!,4.9,353,21,https://apps.shopify.com/browse?page=21
https://apps.shopifycdn.com/listing_images/e62ba86c08cc897bd4ba10be982ad875/icon/72c94bf04530c91424a6860c1cede6da.png?height=72&width=72,Checkout Boost by Beeketing,15-day free trial,"Prevent cart abandonment, boost conversions & social traffic.",4.8,351,8,https://apps.shopify.com/browse?page=8
https://apps.shopifycdn.com/listing_images/79887e6752b8e806cc8490d1878d7807/icon/f0d472f2e52ea673966f0fe36811663d.png?height=72&width=72,ReferralCandy,30-day free trial,Make Sharing Sweeter,4.8,347,10,https://apps.shopify.com/browse?page=10
https://apps.shopifycdn.com/listing_images/5edd9000b933a8fa88c152d1e498531f/icon/03634a87353242fb8669cb4026dcbb49.png?height=72&width=72,Klaviyo: Marketing Automation,Free to install,Level-up email and social campaigns with data-driven marketing,4.5,347,2,https://apps.shopify.com/browse?page=2
https://apps.shopifycdn.com/listing_images/1db6e9f86149951b9585fba092a1dabb/icon/e3f4daabbde474b130363e085d252dfd.png?height=72&width=72,Stock Sync,14-day free trial,Update inventory or add product from custom feed data,4.7,344,11,https://apps.shopify.com/browse?page=11
https://apps.shopifycdn.com/listing_images/275a8fae4662b4d5beabf78d2ceef3b0/icon/174e92cbd2a4159fe8cb0a5a2f509136.png?height=72&width=72,Bold Multi-Currency,Free,Bill your customers in hundreds of different currencies,4.6,344,4,https://apps.shopify.com/browse?page=4
https://apps.shopifycdn.com/listing_images/181c217c862c543710a39e03910a2c86/icon/16819d5ccbc1f4f512c74392f8a9fd4e.png?height=72&width=72,Free Gifts by Secomapp,14-day free trial,Boost your sales with multiple offers,4.6,344,15,https://apps.shopify.com/browse?page=15
https://apps.shopifycdn.com/listing_images/059804d95da66f2e87824b6501a7515f/icon/429501689dd0d0fd38af7d77b9d86ad5.jpg?height=72&width=72,Social Media Stream,Free plan available,Stream All Your Social Media Into One Stunning Widget,4.7,341,4,https://apps.shopify.com/browse?page=4
https://apps.shopifycdn.com/listing_images/9a4ab4124010c6e99dbc8262a0ed9a61/icon/bdadaa92af3f1e7e76cea86601b69ba0.png?height=72&width=72,OrderlyEmails,Free to install,"Email templates that match your store design, and sell more",5,339,5,https://apps.shopify.com/browse?page=5
https://apps.shopifycdn.com/listing_images/61c705aff74b023e043229f8dcaeba42/icon/1a11781bf82814de27c52ef8dc159862.png?height=72&width=72,Facebook Messenger Remarketing,30-day free trial,Cartback - recover abandoned carts through FB Messenger,4.9,335,21,https://apps.shopify.com/browse?page=21
https://apps.shopifycdn.com/listing_images/15a86c206b89d172044528d0f60e63ea/icon/500bf1e7372b6def73ac46ff1f3f9793.jpg?height=72&width=72,Express Reviews By Appiversal,7-day free trial,Import reviews from AliExpress INSTANTLY!,4.7,329,24,https://apps.shopify.com/browse?page=24
https://apps.shopifycdn.com/listing_images/e411b8c413d38cab4b7f529d6a421d26/icon/a4056f79970f35666e112bc778c46410.png?height=72&width=72,Chatra Live Chat + Cart Saver,Free plan available,Live chat & offline messaging for businesses,4.9,326,11,https://apps.shopify.com/browse?page=11
https://apps.shopifycdn.com/listing_images/82d46df63104389a2579e189676678c9/icon/8010b314e240d5e40d1528d1f5e5f718.jpeg?height=72&width=72,Form Builder by POWr,Free plan available,Collect information & grow your email list with custom forms,4.6,326,3,https://apps.shopify.com/browse?page=3
https://apps.shopifycdn.com/listing_images/0c9f9d8e235cf66a0ddac09bb52717d9/icon/ea33bc9e52a1660143d123e0dc2ef32e.png?height=72&width=72,BlogFeeder,7-day free trial,Your store & blog on the same site = better conversions & SEO!,4.8,325,14,https://apps.shopify.com/browse?page=14
https://apps.shopifycdn.com/listing_images/334afc3f89b7b7ce2ec51e40af7ac5a7/icon/0bb361e5022c80a13f7876521cc694b9.png?height=72&width=72,Shoelace: Retargeting Journeys,Free to install,Boost sales with retargeting ads on Facebook & Instagram,4.7,322,6,https://apps.shopify.com/browse?page=6
https://apps.shopifycdn.com/listing_images/d89827eee683b30743dab8a8c3a4c56f/icon/dd3e663d67c894a34a325ea819404950.png?height=72&width=72,Facebook channel,Free,Sell on Facebook from the Shop section of your Facebook Page.,3.2,320,1,https://apps.shopify.com/browse?page=1
https://apps.shopifycdn.com/listing_images/73a22b17902837f091a634e54426e2e4/icon/930386102c7f95c769193e646d1336e0.jpg?height=72&width=72,Modalyst: Dropship Name Brands,Free plan available,"Dropship name brands & trendy, affordable items. Fast shipping",4.4,319,3,https://apps.shopify.com/browse?page=3
https://apps.shopifycdn.com/listing_images/5d024335111d65342fcc5954456cebea/icon/ace153fba957f0ab964bbbbf687dad5e.png?height=72&width=72,Currency Switcher by Secomapp,Free plan available,Extend your business horizons to other countries.,4.9,317,21,https://apps.shopify.com/browse?page=21
https://apps.shopifycdn.com/listing_images/70b94bbe9cab39471b1d3064c105ec1a/icon/e85ec1be9e02ac404fab520be248293d.png?height=72&width=72,Lion Wholesale,7-day free trial,Wholesale Pricing,4.7,316,24,https://apps.shopify.com/browse?page=24
https://apps.shopifycdn.com/listing_images/98d4ebe63b6eceffd7cf5445d5c80ff5/icon/b414fcdebc1cf1893f31698c82c200f3.png?height=72&width=72,Oxi Social Login,15-day free trial,"One click login with Facebook, Google and many more",4.8,315,9,https://apps.shopify.com/browse?page=9
https://apps.shopifycdn.com/listing_images/3f4db21645e8107404eb66513d54c987/icon/3aac0fe922439d2339c1db53c1603fc6.png?height=72&width=72,Supercharged Store Emails,14-day free trial,"Design store emails that boost sales, and match your store.",4.8,315,11,https://apps.shopify.com/browse?page=11
https://apps.shopifycdn.com/listing_images/cfc3f19f2207fe0e380f7f1f5447e714/icon/03f77c77de5a9664fc392b5879889ba2.png?height=72&width=72,Care Cart Abandoned Recovery,Free,Recover Abandon Cart Orders by Sales & Marketing Automation,4.7,311,8,https://apps.shopify.com/browse?page=8
https://apps.shopifycdn.com/listing_images/2a6176891f9d737e6d7558496a13a6c1/icon/75597a0f0e2168247b5605f03e97b2b1.png?height=72&width=72,Kit Karts,30-day free trial,Abandoned cart recovery for Kit,4.6,304,9,https://apps.shopify.com/browse?page=9
https://apps.shopifycdn.com/listing_images/254403ea0d5b533176d592d2ff6bc1cc/icon/b41d23ba922d37c5667068ba15351451.jpg?height=72&width=72,Stitch Labs,From $499/month,Inventory and Order Management for High-Growth Brands,4.4,304,10,https://apps.shopify.com/browse?page=10
https://apps.shopifycdn.com/listing_images/d0502cd31e254251e365f5ff6af52a23/icon/69672e5cb6bc0b290476b2352f6a8447.png?height=72&width=72,inkFrog,30-day free trial,Shopify to eBay in minutes!,4.3,304,6,https://apps.shopify.com/browse?page=6
https://apps.shopifycdn.com/listing_images/366e443d8cf1ddf80eeb653594374e3a/icon/4ee164c86cadba2dd3cbedf4676a2db5.png?height=72&width=72,WhatShare,Free to install,Let your customers be your store ambassadors!,4.8,301,10,https://apps.shopify.com/browse?page=10
https://apps.shopifycdn.com/listing_images/d3ebed10307853d5ce99c1c46b57806a/icon/77699ea7d55f5b5773f3d8dae64cdd92.jpg?height=72&width=72,Instagram Feed Gallery,Free,Add Amazing Instagram Gallery on Store to Create Engagement,4.8,301,11,https://apps.shopify.com/browse?page=11
https://apps.shopifycdn.com/listing_images/3f6241f217f0314d992f3071571196d8/icon/0176ac198052173835c0eba11ae34095.png?height=72&width=72,Store Locator by Secomapp,14-day free trial,Create an unlimited number of store locations,4.9,295,15,https://apps.shopify.com/browse?page=15
https://apps.shopifycdn.com/listing_images/bf27ad87f97eeb110cf99c1e46dbc684/icon/88ee89d75b8892ca2ec4f696b03541e6.png?height=72&width=72,Personalized Recommendation,15-day free trial,Recommend & upsell the right products to your customers.,4.7,295,3,https://apps.shopify.com/browse?page=3
